5.475311142800598496e-02,4.579122913890887325e-02,8.584267283065871723e-01,7.462813411901960681e-01,3.873456728040741703e-01,1.497789501174328075e-01,2.137943884760462598e-01,5.580308910417666191e-01,5.809638073385710033e-01,9.799879761604901596e-03,6.822508998193721474e-01,5.526024013781083433e-02,2.091162275723444930e-01,2.986139536743647183e-01,1.349936492013580347e-01,3.783346742712134780e-01,5.664360151260421361e-01,4.541331937245406403e-01,8.808455471436714701e-01,1.124656661047873651e-01,4.530306884411159363e-01,2.455828740289383028e-01,2.113380682623305917e-01,8.643735069473310606e-01,8.257340834276846175e-01,8.600951363438490427e-01,8.602331810306355075e-01,9.130245242904357905e-01,4.781291110523961940e-01,7.740289140133944645e-01,8.309070727628209418e-02,6.197803516117188494e-01,4.177921874399735946e-01,3.830064554612112593e-01,4.972786121285054373e-01,3.605775750642119526e-01,5.891057071665940503e-01,9.439241844121777358e-01,3.735886673525568025e-02,4.899669908959541909e-01,3.098036933387247061e-01,4.789016348316530447e-01,6.028109664977715498e-01,8.806604344944587437e-01,5.454833400529990328e-01,6.476390686961319698e-01,7.803937764323846116e-01,4.058051245682523511e-01,9.860531891681426631e-01,6.895071545650093281e-01,3.018178683737224866e-01,2.635163718883063444e-01,2.932569257465940105e-01,6.755590940077093043e-01,9.046609197400341529e-01,6.520815838998827996e-01,7.130081684792505259e-01,8.813048937556847706e-01,2.695936796500433275e-01,7.086317320400437048e-03,6.088138865471317551e-01,1.863615910340691295e-01,4.767528411423036516e-01,7.422071097136981876e-01,3.290551653945790189e-01,8.302206850987240427e-01,5.801763843496785533e-01,9.386623915408169871e-01,4.606065253969008344e-01,2.377952341491306187e-01,8.112916915955457053e-01,1.040547326953883411e-01,2.198262535483148650e-01,2.675161940083777834e-01,6.034473188738976868e-01,5.538969077956518161e-01,2.438009738893358591e-01,6.701264239022176605e-01,6.678280404601584230e-01,1.668764850426904811e-01,9.016001151059713781e-01,2.499718156592549700e-01,7.253353442477975532e-01,9.461134511264525093e-01,1.988492737826269563e-01,7.126198398541014889e-01,2.112566225297591860e-01,4.128458582283417444e-01,1.039546340409092107e-01,9.744819160596995822e-03,2.514492807175362499e-01,5.377094019358296118e-01,6.603902526706546539e-01,2.722561060861569127e-01,6.518519599806946729e-01,9.372938583426358994e-01,5.212568055335962125e-01,9.594939445023832336e-01,7.092407249294069294e-01,1.483462851582628694e-03
2.787284669126876002e-01,2.757613657370638904e-01,2.297256640544207418e-01,3.852037686189668797e-02,9.256266369283397966e-01,7.855066075182237650e-01,7.757454372869476700e-01,6.753539234413118431e-01,8.441668073337121880e-01,5.698588579270694732e-01,8.722518674365254965e-01,6.171017027260817800e-01,9.282461160215137452e-01,8.257938471501972133e-01,6.808288059981286722e-01,6.373740214392776826e-01,9.435795259227585108e-01,8.674805345835254755e-01,9.849595225792139308e-01,2.159846379433538743e-02,9.119354883684210877e-01,7.442935406871568071e-01,2.508926645178735093e-01,9.651134938066724400e-01,1.624784150468406851e-01,8.043108234575357951e-01,6.229816658051302580e-01,4.015841509699147327e-01,2.415522494094888284e-01,3.258914882263094226e-01,9.873880592131464295e-01,2.567996187150918264e-01,6.929293834277279185e-01,1.453884294096838836e-01,8.830295552412373850e-01,8.237990929065077683e-01,5.042688049593004873e-01,7.100504269570470095e-01,5.909561133919504217e-01,9.637256107382614623e-01,4.207996733297810765e-01,7.842826586798550270e-01,3.346156638685978679e-01,7.491069079894334681e-01,1.214058627829196491e-01,1.377128364734585553e-01,3.413427157274763202e-01,8.686211826046078555e-01,7.324857351630077451e-01,1.661292572724335503e-01,6.126188427040276663e-01,1.229870240033162920e-01,5.926984455235850824e-02,5.126594581791635852e-01,4.489143982235485053e-01,8.515146431166814578e-01,6.807309627233899540e-01,6.560727955168633718e-01,2.302755684341800668e-01,4.326901968272319765e-01,8.813561092097881300e-01,7.575482587180706329e-01,2.537167280058817420e-01,2.568692680592480349e-01,6.761225267557617880e-01,5.871397495683186030e-01,5.239030129795680946e-01,5.805276255542245467e-01,2.975726818792665540e-01,5.959438157836431937e-01,9.493927423875362370e-01,9.666485101133693858e-01,3.243168030210384911e-01,4.281023669533878806e-01,6.879149584303787535e-01,8.346403376836205590e-01,9.645206452324430746e-01,7.303515049240800749e-01,7.935395341027243754e-01,9.642812025993652281e-02,2.233152293544465872e-01,5.725702801875787173e-02,6.404185692424210208e-01,6.888580156264947352e-01,7.639232508247391085e-01,2.752199254240073056e-01,2.645203423266341280e-01,7.040230753191767388e-01,3.504322963177572969e-01,6.918002289184621567e-01,8.644295985242780311e-01,9.965895291938544620e-01,5.133241097086065352e-01,1.192295366473068441e-01,2.844722060393173324e-01,5.741748794308595416e-01,2.186177371278053005e-02,9.309176152677901550e-01,3.799120024672220097e-02,9.208183581179025801e-01
7.699479198043746031e-02,4.345742331969688621e-01,9.978115197649742862e-01,3.957471359164870250e-01,2.874577596356919784e-02,2.102866421851705692e-01,9.732717784077186129e-01,3.175103742324907330e-01,6.525811506628951264e-01,1.052937833406634160e-01,5.594508158509476914e-01,6.679924094707239135e-01,7.561777281081719648e-01,9.508750020202130226e-01,8.504609849421935763e-01,1.033155772602976086e-01,5.105198101165803193e-01,1.218931566473957506e-02,1.462852021609152287e-01,6.132554321997274460e-01,9.255197751553275731e-01,6.005622122865706958e-01,4.647775045051708576e-01,1.725531020950250571e-01,9.845566681374613438e-01,9.202622833692666315e-01,2.207394268058504583e-01,7.536268969929904582e-02,7.498617114563078667e-01,8.265684209241720426e-01,2.421702452142537876e-01,7.683827695650199407e-01,3.379488444501028699e-01,6.671213957196774347e-01,5.714657471351739515e-01,2.199163434235272829e-01,7.868082124906283781e-01,5.741918490578307166e-01,9.935940638493276911e-01,4.144115743123476525e-01,8.507915681056890111e-01,6.401117450157622901e-02,1.256436354904022501e-03,9.573873706190059174e-01,2.790296225996475865e-01,6.329121564806036160e-01,9.589921264032399417e-01,5.097093824234842918e-01,4.809742224949573597e-01,8.899402356301584494e-01,8.549066481935918560e-02,9.203460634263034290e-01,1.432879190135275538e-01,2.206146666121958644e-01,5.182140768420926413e-01,9.495414642536310623e-01,9.021180781460391707e-02,7.488411391778612147e-01,7.027572343517949349e-01,7.556723271047668389e-01,2.562574081676638471e-01,1.999483863273464612e-01,6.520307112604359912e-01,2.281386216555847390e-02,1.304896223913901698e-01,6.756313891183998166e-01,6.597616354517638060e-01,6.388336442717851282e-01,9.023081493809068654e-01,6.999812128185065596e-01,2.104539218592137440e-01,2.814124853249169167e-01,6.280981249391132115e-01,8.261705366410906359e-01,4.496849876772116561e-01,9.169793678296547235e-01,2.827616571325014538e-01,1.325365243581566599e-02,8.600114686173916390e-01,2.886687897956681237e-01,8.300519449650690662e-01,6.789661711002958899e-02,6.655751881076181764e-01,6.520803809186259681e-02,3.543458128505079241e-01,1.550640061493258059e-01,8.762173498318323039e-01,2.438179264860548257e-01,9.012038525901996389e-01,3.298194014781343775e-01,8.629548312361000617e-01,9.572644740193907431e-01,3.935497485457913891e-01,2.355132914825900370e-01,4.954280591268243050e-01,7.356826360641632867e-02,5.170862322218015006e-01,5.815840518336191645e-01,9.230837983126256585e-01,8.419579544401079030e-01
3.940554192088843166e-01,8.870794257380920644e-01,5.843170807955258006e-01,1.538818441814959748e-02,7.127177677340801321e-02,5.490483070343976646e-01,5.086912166601252894e-01,1.331803807830953534e-01,5.111104516292863664e-02,6.728622828397479161e-03,9.170297879527903318e-01,2.480266370399382136e-01,9.834057893580403498e-01,7.447417882118319010e-01,2.681785282390660718e-01,8.777901498499695032e-01,9.985249342947213336e-01,4.624556324067564672e-01,3.865835053496357032e-01,6.350011697914654807e-01,4.239757609864679422e-01,7.903498018026581251e-01,6.172186270508694950e-01,6.187519303650517166e-01,5.863547411515290797e-03,3.386787971610188963e-01,9.605875780273186448e-01,2.843506998986395917e-01,6.538798101824523368e-01,1.181731849871447970e-02,4.907404733601382629e-01,2.428872700110809024e-01,8.649896326381222300e-01,8.567887533573140812e-01,7.300830770444056705e-01,3.195908019104898301e-01,9.590494560872675489e-02,3.260094806944193735e-01,4.828736052031441517e-01,7.906210747504082148e-01,5.429124224038878177e-01,2.040469291066324686e-01,7.994829387512836227e-01,2.806742948528831993e-01,8.457513140863551770e-01,2.001342001546617677e-01,3.846587397403186115e-01,5.727727603977471604e-01,3.140274120712972517e-01,3.573395269862846835e-01,9.106929445367850651e-02,4.061892718248466538e-01,4.183335987806545697e-01,7.727574262042046227e-01,1.575573840212444177e-01,8.047834095019152922e-01,7.194465245966188416e-01,9.952023104749393445e-01,2.078423251863988908e-01,3.522367011927780567e-01,7.119691697253789364e-01,4.935806260855518657e-01,6.836463549103993786e-01,4.918602040944788367e-01,3.190901261938523525e-01,6.723542736905786521e-01,7.475240333873597320e-01,3.758262707111894585e-01,4.224601639335440195e-01,2.229553650937281528e-01,5.153159065051832188e-01,6.651789101932379378e-01,1.754918441926746064e-01,5.851745894079962707e-02,8.575274902816487632e-02,2.254578804839626471e-01,1.255083891856316747e-01,7.219966833761488623e-01,2.350728364779353097e-02,3.186904832498613782e-01,4.853690285733571752e-01,9.099601982598102268e-01,2.541312115566506380e-01,3.106172626914371904e-02,3.260523127530491339e-01,7.287065600653575004e-01,4.462047421219794696e-02,6.177805378205674103e-01,2.550607755033447166e-01,2.652058365134647433e-01,4.980677553140391289e-01,5.367159539560008019e-01,4.258331074231429536e-01,1.274431834450552303e-01,8.788374636388994743e-01,1.816896217163112004e-01,5.369340671421445332e-01,1.098976929574512207e-01,7.267789780348353768e-01,3.285260236188121130e-01
6.447103606818115340e-01,5.154138716835823253e-01,5.875746823310695754e-01,6.275681508137284093e-01,5.054407813943432304e-01,9.885293687128169360e-01,5.355006715968101405e-01,9.769598204574406752e-01,1.226554310861871500e-01,9.236079979164260045e-01,2.263024432709411782e-01,2.640981501467176695e-02,9.735989098782665829e-01,4.819332059902077248e-01,5.216705180300345024e-01,3.052921589784026724e-01,2.556522364500624089e-02,3.912623767866054703e-01,2.155444516392079901e-02,1.380356619711354815e-01,7.920916810145852693e-01,6.679783360409076165e-01,3.424319869422209894e-01,8.769753838526738177e-01,7.031262167952938569e-01,2.393473244604809036e-01,7.782520006473196972e-01,7.120720916597247374e-01,9.982916930639629260e-02,2.535540319434987921e-01,6.011417991514104164e-01,1.295973000701079458e-01,7.455989713039757882e-01,2.292604334707862845e-01,2.927076295953019436e-01,3.031311453166449787e-01,1.549195875738241801e-01,4.859364376056463097e-01,9.893179552139147459e-01,2.527645978491855905e-01,1.618207949086659658e-01,6.276894784378196368e-01,2.285696789193392142e-01,8.794948243246955011e-01,8.010470227655774877e-01,6.377645436222201258e-02,8.838740471856151304e-01,8.581272417718897039e-01,6.649251320449540703e-01,9.855609171985157957e-01,4.607067930859658489e-01,1.579056620052192716e-01,5.146286827088313309e-01,8.941585659676898334e-01,6.295483440108287088e-01,2.332461990906243843e-01,1.767607878228744100e-01,9.972041332690936288e-01,9.173568845536747007e-01,2.463405052045686272e-02,6.331455783521936498e-01,1.610642165494731159e-01,7.819060756104848631e-01,9.323508585703299545e-02,5.231488138200411919e-01,4.209841589907216131e-01,5.162589553249811170e-01,9.625389778974549060e-01,7.334411424689578629e-01,4.057321752836295925e-02,7.744620750536032050e-01,3.014776090832438360e-01,2.252806629799498639e-01,1.246354677358981755e-01,3.720708848841088878e-01,4.224004300776362797e-01,4.840317500451801758e-01,6.424962815482244682e-01,7.319762190435752380e-02,5.308028391282751945e-01,5.198822563982212763e-01,9.876557512339605438e-01,4.989770740119625625e-02,7.351537574008734088e-01,2.562879085853873029e-01,6.249238380657000658e-01,4.188679512674952088e-01,9.375890359621739112e-01,3.874379945736277087e-01,4.208089369965530846e-01,4.427851578772914465e-01,4.862659342235791105e-01,1.310252475265775152e-01,4.290995643741482013e-01,6.705577076893516342e-01,3.472094404322749739e-01,3.370635204564030873e-01,9.729932595948598273e-02,7.299123128944123851e-01,8.539366757569211153e-01
5.705810685737211507e-01,2.720261852427157123e-01,1.090053556083290243e-01,1.526802300946333846e-01,2.972268139585744207e-01,2.928364064370814202e-01,7.811557326156166603e-01,5.428039559452625396e-01,6.538849004746838389e-01,3.355494141120195506e-01,1.485956337346568956e-01,5.854349881005758149e-01,5.080702667304101139e-01,6.131650735897897775e-01,2.014485196677061607e-01,8.965883804054368689e-01,1.786953389091956446e-01,1.821285266798144953e-01,9.644045467259431126e-01,6.068897344220882673e-01,1.522164092312648931e-01,3.843611216306648259e-01,4.054598077441918802e-01,7.630182695729833542e-01,5.622567509907598904e-01,4.497038084410208691e-01,7.169873570194817969e-02,6.192747496446493471e-01,8.492946244248383847e-01,5.879383338474519771e-02,7.751056801318599865e-01,4.177187139097119362e-01,9.091192767509849171e-01,3.541496623951190248e-01,8.461807022160668934e-01,1.188325893362316421e-01,9.793582164269326595e-01,4.145718247251053423e-01,6.518892765152960456e-01,3.524591316282527087e-01,8.400052086298137599e-02,4.297755453440552653e-01,4.925389993841819969e-01,2.411486771398858586e-01,8.844684689718012027e-01,8.757514957666941990e-01,6.996469398206182078e-01,6.000297963000078560e-01,1.839672730895862696e-01,2.643117586260983476e-01,2.433301019816420663e-01,9.875433567679035018e-01,6.790719316196804911e-01,1.122632463199551012e-01,7.193214929027071936e-01,5.393064436880470325e-01,9.690285766005567458e-01,8.573607330077528399e-01,4.418995417306976758e-01,9.348186645489565683e-01,9.876045706073733887e-01,8.639998473429398862e-01,7.113779252963066124e-01,9.070861902247191466e-01,4.409577376054687470e-01,3.917767225936306108e-01,6.021880691866891011e-01,3.573396880729398095e-01,1.994757623159365556e-01,4.129437046081746443e-01,8.812464753927250483e-01,3.125601615382387344e-01,8.158767949603077385e-01,8.317319231501014709e-01,2.232692412597325760e-02,9.369840306261562057e-01,2.898792740402729162e-01,6.798650672814454676e-01,7.891044976717018766e-01,1.059081888790770476e-01,3.103608798307105898e-01,4.765467694547268485e-01,8.541012109506618266e-02,6.069542453061781417e-01,7.854453962463793237e-01,3.819963399998399511e-01,9.397057397206247664e-01,3.848872614800981085e-01,4.169181748892110129e-01,7.662757520612394346e-01,1.225641092530330711e-01,2.443957891502306357e-01,2.945732169317317739e-01,4.579198787512782642e-01,6.094167326375468097e-01,5.631198113395818883e-01,7.668686785854892385e-01,4.605695918329850702e-01,9.375844183971611123e-01,8.776718619842202029e-01
8.449155148323667097e-01,1.012761501730568003e-01,1.291828678594358903e-01,2.941109615982899772e-01,6.717596762988520265e-02,1.989389119013240670e-02,3.925460791776853586e-01,8.148563759871580992e-01,6.377115935516901590e-01,2.877424051682846429e-01,2.937685906643509037e-01,3.376320593717196950e-02,8.969830894074038996e-01,8.405569611228754789e-01,9.428908988418629455e-01,2.389583501280601041e-02,8.825383571481445477e-01,9.647476940962168568e-01,6.297758436623601686e-02,1.559097056024207895e-01,7.287933545637215182e-02,7.644470045290836513e-01,6.561376574619071089e-01,6.235059802503332138e-01,8.574410590602604687e-01,1.178618318521859054e-01,7.174368029952850057e-01,7.049517650262943080e-01,4.575332720049563040e-02,2.654685039453379414e-01,6.614954357655600248e-01,6.638811905333413810e-01,8.210230826886488753e-01,3.718617696803971917e-02,2.588818505099377276e-02,9.897311793785232847e-01,7.608098184081462101e-01,2.274263042065116647e-01,5.106026425021329418e-01,7.391531445483473517e-01,4.667813596925445285e-01,2.983837061860531437e-01,2.602395473965625206e-01,6.410629431806592615e-01,5.612340588471986802e-01,2.993471573885356785e-01,4.612692881521089916e-01,3.339493022699888680e-01,6.798008383383643549e-01,8.151574285894638283e-01,8.717973875469110512e-01,8.188466959479461238e-01,9.957278786529119019e-01,6.738706397108386037e-01,4.828047316058391436e-01,3.261869985660290627e-01,1.301385662985891090e-01,3.281362900008737427e-01,6.015018574283750308e-01,1.614724660039134063e-01,4.332054253215852357e-01,4.919384884879517417e-01,8.152987231727616413e-01,7.909002012697472495e-01,9.992615298522955491e-02,4.205267919254185305e-01,5.941071179644856759e-01,3.773146855357660812e-01,2.411021004265554435e-01,2.877802659640744665e-01,5.750108431848794943e-01,1.656934047275485655e-01,9.915918520915428802e-01,2.494176110950832026e-01,7.121673354929346500e-01,9.301069598904458946e-01,8.316597665185690991e-01,3.065390029032721841e-01,3.163459478454389018e-02,7.150362615329837190e-01,8.452231678122351655e-01,4.349656715473960711e-01,9.610936589053712398e-01,9.722533406775686338e-01,5.529831645480031144e-01,4.506544250550754693e-01,9.703229830182391602e-01,8.279073754348280634e-01,2.530838850731855771e-01,6.459222354278276734e-01,7.544921478738876308e-01,9.961057869275858900e-01,6.606049432894635087e-01,5.547899987872417782e-02,6.251095239499365741e-01,8.680836056739290596e-01,4.865225985699436206e-01,7.816507062096497149e-01,9.859026742477675631e-01,5.560798108473292700e-01
8.418731944459423300e-02,9.852764927354896729e-01,4.396734513659177335e-01,1.180576596360255470e-01,9.000505793274913291e-01,1.218942852784595798e-01,5.368344680903121002e-01,8.490561458726064714e-01,4.122146999050511074e-01,1.590026633007114443e-01,9.559605226428040670e-01,4.869719067513632593e-01,3.684476290385064745e-01,6.609327846754435853e-01,4.148019895330004037e-01,4.418817486554216245e-02,5.998685627679017918e-01,2.465165637058969184e-01,5.944003414728705748e-01,2.541946461587230033e-03,4.830725287299346693e-01,6.154941087990519755e-01,9.584475562033825113e-01,2.785636148771672982e-01,2.441716191612943732e-01,9.407283155534436059e-01,3.124676832223005629e-01,8.429475486143560570e-01,2.545654257381995134e-01,3.402537888660471799e-01,7.769025246083978153e-01,4.216352298581477198e-01,9.748906046602612285e-02,7.819212030132393076e-01,9.541695094812838729e-01,1.884313478200300151e-01,1.524964900739960161e-01,3.054152555407142478e-01,6.510274863649355703e-01,5.521758374123507673e-01,9.369460586051510109e-01,3.195494595409008598e-01,1.418441928942262287e-01,4.951368085558591758e-01,2.752227444242267840e-01,8.465062047246807442e-02,5.566680890096534773e-01,7.061123761638786744e-01,1.146389670865856081e-01,1.072623986577454502e-01,7.488846060351914691e-01,7.987077160994315861e-02,1.802429404285137426e-01,9.489042803286243943e-01,2.077939791723315555e-02,4.566884302604412582e-01,1.580566459686227887e-02,4.418207235401553357e-01,1.066212897204416032e-01,6.983549842164042953e-01,8.932309480702486093e-01,6.137344923135693575e-01,1.678835248819603443e-01,1.182311778563270854e-01,7.030965930472312664e-01,8.844141753154556307e-01,9.331887743263179713e-01,7.017429424835218699e-01,2.612422480072741360e-01,4.960671258605809930e-01,2.230964250478757460e-01,7.437517996352400740e-01,4.227395312543766881e-01,7.207176723916579597e-01,6.920791671998057781e-01,3.476021397070407914e-01,6.534139871369469832e-01,4.440570849757818905e-01,9.189880112691857228e-01,9.486840449448066259e-01,2.246097425002439030e-01,2.834782577278533999e-01,3.754667239871223305e-02,7.236403648519059706e-01,5.781419393598038470e-01,3.149973226168325535e-01,5.496043611659795491e-01,7.369528664461553191e-01,2.393928026108794738e-01,7.398408688855115933e-01,7.328007733740241614e-01,5.511109608334110455e-01,5.093709804723306478e-01,6.249949187093815084e-01,5.296079270630491553e-01,8.963228023242977294e-01,5.352033979620808291e-01,6.591303832134495222e-01,6.194762209006180464e-01,2.888690159420106429e-01
9.977679719769767530e-01,2.844741295488284472e-03,3.598437318410601105e-01,7.743182263582462088e-01,7.742648025064320372e-01,1.554584677475949750e-01,3.081623483908397798e-01,3.195535871125355643e-01,4.450114352952564412e-01,4.055909625926974460e-01,6.028734593283735510e-01,2.356673715577747297e-01,9.855163266018506230e-01,2.280392087963956094e-02,3.457091882555646256e-01,2.681044285306458663e-01,2.367764364979424441e-01,9.544028246473554855e-01,8.022907185508032502e-02,2.286912148483629670e-01,6.886289422834201979e-01,2.108267936340383342e-01,7.683895178203250520e-01,8.197579954146080317e-01,9.864976272066904306e-01,3.633924143911105853e-01,2.486275169717118150e-01,4.846583843654661550e-03,2.507012077241130843e-01,3.267935929122383065e-01,4.079522173124324746e-01,1.000596029832963030e-01,3.028247625504016938e-01,3.215584442815653254e-01,8.252548262890235797e-02,8.756924462475805804e-01,8.327130931933975910e-01,2.734463328726000064e-01,3.717093218692052448e-01,1.895770117655739551e-01,6.408089527125869767e-01,8.235127625291162046e-01,6.115056405673985340e-01,3.429979798159876747e-02,3.540732095992521478e-01,4.526630054880949050e-01,9.201017305919697575e-01,5.824917915741572028e-01,3.413651515875428810e-01,5.019818471451831243e-02,3.114436455007069116e-01,1.200219197958876105e-01,7.029990255573173030e-01,3.122058137887224749e-01,5.597508190884247226e-01,4.183706059285778878e-01,6.417357357892281566e-01,9.504088612362515676e-02,6.763656106594216899e-01,2.801461093867840813e-02,8.373395649565843479e-01,5.391501724962469710e-01,8.638102847530960693e-01,9.449569966363433604e-01,5.293413884146169757e-01,1.897108357150073532e-01,4.967276800311654084e-01,6.971288616329421872e-01,9.785054363028971025e-01,9.323854565184414023e-01,6.128223527451358565e-01,1.421220074594564675e-02,1.910141839500356653e-02,5.052968584484933690e-01,7.855330581752540953e-01,7.111365173025682163e-01,9.067412552838365336e-01,2.165759901954544819e-01,6.396892674338382490e-01,7.114185822431974282e-01,1.849239285944117572e-01,4.331991238934060906e-01,3.926859579661433619e-01,8.525466526167526649e-01,5.648266788879476863e-01,8.127861917175532858e-01,5.904425398131292191e-01,7.884903206272230181e-01,1.028348999289362409e-01,5.478045333506150749e-01,4.159801908999027908e-02,8.731468340348667034e-01,4.709791014908309981e-01,7.926434105515985928e-01,9.698018777593783168e-01,6.666028597952118329e-01,7.856743693860755995e-01,6.047438171464969425e-02,6.115993636156796809e-01,9.104255536171566021e-01
2.444445043930166817e-01,1.026003480049607619e-01,7.018922174334873976e-01,5.385320098235396591e-01,6.998344400542269028e-01,9.408000589702649741e-01,4.401083194669731524e-01,3.914962925174059194e-02,9.262924570964183868e-01,4.331356749214548829e-01,9.085845004996683238e-01,1.502057504312692693e-01,9.441437019751522941e-01,5.566804629365507129e-02,6.983051363436512116e-01,7.461362422677401129e-01,7.028247119021452383e-01,6.021566304102194955e-01,9.787297437585081861e-01,7.007272242164306331e-01,3.863561109858275611e-01,4.738511670975528167e-01,9.665317274502291944e-01,5.651233318754651513e-01,3.821234991329409691e-01,1.982319723307043313e-01,6.182947549774575613e-02,6.978159218353470195e-01,4.798124195536728198e-01,9.429385535980865374e-01,8.875872948993994704e-01,4.226567965929513004e-01,8.519052178227157768e-01,7.033644182665232947e-01,9.402254086290957602e-01,7.008147860593654244e-01,5.329291079156761590e-01,8.178458024874928345e-01,1.839618499592619028e-01,5.286160142091732572e-01,6.227973786819205326e-01,6.769649392471867033e-01,5.969553111143145463e-01,6.212088348363064005e-01,7.721102609260626082e-01,6.396104502824184745e-01,7.106418304119955787e-01,3.929393580887763360e-02,2.352264511776935851e-01,2.947079318056304853e-01,4.741200428444343196e-01,1.230382574714111721e-01,5.024344712039194860e-01,2.208815437026019346e-01,8.201755635785887844e-01,3.995100411242652472e-01,4.544442292598169786e-01,4.908426577934531521e-01,9.499485351559834312e-01,7.879867081962285136e-01,3.339251952735127205e-01,7.371896760882701294e-02,6.847792788210576020e-01,6.456216281593751827e-01,2.312641880060241073e-01,4.749868905577865341e-01,7.952190668953864616e-01,1.789668374026992526e-01,2.915119548602216337e-01,6.508407375082746471e-01,6.351619416363327719e-01,3.599962674897679848e-01,6.718321126659774212e-01,5.381599146105261466e-01,2.524177585195205298e-01,1.772472046060223905e-01,3.967251222575614023e-01,9.394351564869598548e-01,9.563102801192528979e-01,5.708426897618421592e-01,8.454150970201605997e-01,2.245158878628122912e-01,3.794525219234996527e-01,5.013137747618863216e-01,8.069691043444485734e-01,4.945423093842423734e-01,6.099864207323409948e-01,9.105904819651083892e-01,8.411388544372396803e-01,8.444464287279599413e-01,3.247407366603827228e-01,4.129604987599220234e-01,8.788699234927942472e-01,8.308378394965247882e-01,6.560118998502332266e-01,9.618019356243854290e-01,2.726723046617250956e-01,5.235647297065219030e-01,3.282670429845296889e-01,6.223974576417556914e-02
